"id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
8537,2013,8,30,"USCBP","US CUSTOMS AND BORDER PROTECTION","AEROS 350","B","31",15,2,43,"1",1,"F",NA,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","DAY","NONE",300,90,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
5033,2006,8,7,"SKW","SKYWEST AIRLINES","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KPIA","GENERAL DOWNING-PEORIA INTL ARPT","IL","AGL","APPROACH","DAY","NONE",10,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
7279,2014,11,6,"BUS","BUSINESS","BE-19","A","123",3,1,7,"10",1,"A",7,NA,NA,NA,"KAUG","AUGUSTA STATE","ME","ANE","LOCAL","DAY",NA,12,100,0,"YH004","HORNED LARK","2-10",NA,0
7489,2015,7,20,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTUS","TUCSON INTL","AZ","AWP",NA,NA,NA,NA,NA,0,"K5102","PEREGRINE FALCON","1",NA,0
19227,2003,5,15,"BUS","BUSINESS","C-560","A","226",45,1,31,"1",2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
5598,2010,10,15,"UPS","UPS AIRLINES","A-300","A","04A",1,4,34,"46",2,"D",1,1,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO","TAKEOFF RUN","NIGHT",NA,0,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
17968,2013,8,1,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW","APPROACH","DAY","NONE",2,120,0,"YI009","CLIFF SWALLOW","1","NONE",0
2670,1996,4,22,"SWA","SOUTHWEST AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","DESCENT","NIGHT","NONE",10000,240,NA,"ZX3","SPARROW","1","NONE",0
7034,2004,9,14,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
4453,2007,1,15,"BUS","BUSINESS","MU-300","A","627",5,2,31,"1",2,"D",5,5,NA,NA,"KSUS","SPIRIT OF ST LOUIS","MO","ACE","APPROACH","NIGHT","SNOW",1000,130,NA,"J22","GEESE","1","NONE",0
6573,2013,7,29,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","LANDING ROLL","NIGHT","NONE",0,95,0,"1C2201","BRAZILIAN FREE-TAILED BAT","1","NONE",0
7974,2003,8,29,"SNK","SOUTHEAST AIRLINES","DC-9","A","583",90,4,34,"10",2,"D",5,5,NA,NA,"KABE","LEHIGH VALLEY INTL","PA","AEA","APPROACH","DAY",NA,100,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
20931,2012,8,30,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSBA","SANTA BARBARA MUNICIPAL","CA","AWP",NA,NA,NA,NA,NA,0,"K3311","COOPER'S HAWK","1",NA,0
15478,1999,7,3,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO",NA,NA,NA,NA,NA,0,"ZT001","EASTERN MEADOWLARK","1",NA,0
7479,2007,3,4,"FDX","FEDEX EXPRESS","MD-11","A","583",39,4,34,"46",3,"D",1,6,"1",NA,"EDDF","FRANKFURT MAIN",NA,"FGN","APPROACH","NIGHT","NONE",1500,165,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
20560,2013,7,21,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148",33,4,10,"1",2,"D",1,1,NA,NA,"KDAL","DALLAS LOVE FIELD ARPT","TX","ASW","APPROACH","DAY","NONE",500,135,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
19711,2004,10,15,"MIL","MILITARY","KC-135R","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO","TAKEOFF RUN","NIGHT",NA,NA,NA,0,"Y","PERCHING BIRDS",NA,"PRECAUTIONARY LANDING",0
24353,2004,1,3,"EGF","AMERICAN EAGLE AIRLINES","CRJ700","A","188",NA,4,22,"4",2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","APPROACH","DAY","NONE",200,145,NA,"YL001","EUROPEAN STARLING","1","NONE",0
23371,2012,1,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTEB","TETERBORO AIRPORT","NJ","AEA",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
27368,2015,6,22,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
4466,2012,2,18,"KAP","CAPE AIR","C-402","A","226",33,2,13,"16",2,"A",4,4,NA,NA,"TJSJ","LUIS MUNOZ MARIN INTL","PR","ASO","CLIMB","DAY","NONE",900,120,1,"UNKBM","UNKNOWN MEDIUM BIRD","1","PRECAUTIONARY LANDING",0
27445,1999,10,13,"TWA","TRANS WORLD AIRLINES","DC-9-50","A","583",23,4,34,"10",2,"D",5,5,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","APPROACH","DAY","NONE",1500,180,NA,"ZT1","BLACKBIRD","1","NONE",0
2447,2003,3,4,"NWA","NORTHWEST AIRLINES","A-319","A","04A",6,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
6693,2008,11,16,"AWE","US AIRWAYS","EMB-190","A","332",NA,4,22,"4",2,"D",1,1,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA","CLIMB","DAY","NONE",NA,NA,NA,"O2205","MOURNING DOVE","1","NONE",0
29124,1999,2,10,"BUS","BUSINESS","BE-300 KING","A","123",30,1,31,"4",2,"C",NA,NA,NA,NA,"KPSC","TRI-CITIES","WA","ANM","APPROACH","DAY","NONE",500,130,NA,"J2204","CANADA GOOSE","1","NONE",1
27020,2012,11,22,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
9652,2003,11,8,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","TAKEOFF RUN","DAY",NA,0,143,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
5415,2015,7,15,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KACY","ATLANTIC CITY INTL","NJ","AEA",NA,NA,NA,NA,NA,0,"YI010","TREE SWALLOW","2-10",NA,0
5093,2011,9,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM",NA,NA,NA,NA,NA,0,"YH004","HORNED LARK","1",NA,0
24723,1999,7,1,"UNK","UNKNOWN","BA-146","A","168",NA,4,7,NA,4,"D",1,1,"1",1,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO","APPROACH",NA,NA,500,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
5151,2001,6,7,"DAL","DELTA AIR LINES","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KCOS","CITY OF COLORADO SPRINGS MUNI APRT","CO","ANM","TAKEOFF RUN","DAY","RAIN",0,NA,0,"YH004","HORNED LARK","1","NONE",0
2908,2004,4,24,"UAL","UNITED AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","APPROACH",NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
3228,2004,8,15,"UAL","UNITED AIRLINES","B-737-500","A","148",33,4,10,"1",2,"D",1,1,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","APPROACH",NA,NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
29928,1992,1,29,"NWA","NORTHWEST AIRLINES","DC-10-40","A","583",26,4,34,"13",3,"D",1,6,"1",NA,"KLAX","LOS ANGELES INTL","CA","AWP","TAKEOFF RUN","DAY","NONE",0,120,0,"O2111","ROCK PIGEON","2-10","ABORTED TAKEOFF",1
2758,2011,5,6,"UPS","UPS AIRLINES","A-300","A","04A",1,4,34,"48",2,"D",1,1,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO","APPROACH","NIGHT",NA,4000,210,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
3320,2007,10,7,"DAL","DELTA AIR LINES","MD-88","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KBDL","BRADLEY INTL","CT","ANE","APPROACH","NIGHT","NONE",2000,135,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
21558,2004,2,27,"1ASQ","ATLANTIC SOUTHEAST","CRJ100/200","A","188",10,3,22,"4",2,"D",5,5,NA,NA,"KSHV","SHREVEPORT REGIONAL","LA","ASW","APPROACH","DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,"OTHER",0
21546,2010,9,20,"FDX","FEDEX EXPRESS","B-757-200","A","148",26,4,37,"37",2,"D",1,1,NA,NA,"KIND","INDIANAPOLIS INTL ARPT","IN","AGL","CLIMB","NIGHT","NONE",2200,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
13534,2010,11,24,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHNL","HONOLULU INTL ARPT","HI","AWP",NA,NA,NA,NA,NA,0,"N5122","PACIFIC GOLDEN-PLOVER","1",NA,0
1961,1998,7,23,"DAL","DELTA AIR LINES","B-727","A","148",94,4,34,"10",3,"D",5,6,"5",NA,"KBHM","BIRMINGHAM-SHUTTLESWORTH INTL","AL","ASO",NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
12141,2007,12,5,"USA","1US AIRWAYS","A-319","A","04A",6,4,23,"1",2,"D",1,1,NA,NA,"KSFO","SAN FRANCISCO INTL ARPT","CA","AWP","APPROACH","DAY","RAIN",100,120,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
16776,2013,11,10,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"ZX305","WHITE-THROATED SPARROW","1",NA,0
3460,2008,8,1,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA",NA,NA,NA,NA,NA,0,"NE101","HERRING GULL","1",NA,0
15959,2005,8,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSBN","SOUTH BEND REGIONAL","IN","AGL",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","1",NA,0
927,2006,12,12,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDTW","DETROIT METRO WAYNE COUNTY ARPT","MI","AGL",NA,NA,NA,NA,NA,0,"YL001","EUROPEAN STARLING","1",NA,0
1752,2014,7,29,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","APPROACH","DAY","NONE",100,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
17250,2015,6,22,"SKW","SKYWEST AIRLINES","CRJ700","A","188",16,4,22,"4",2,"D",5,5,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI009","CLIFF SWALLOW","2-10","NONE",0
7099,1992,11,12,"BUS","BUSINESS","CITATION II","A","226",37,3,31,"1",2,"D",5,5,NA,NA,"KPWK","CHICAGO EXECUTIVE ARPT","IL","AGL","TAKEOFF RUN","DAY","FOG",0,110,0,"NE1","GULL","2-10","ENGINE SHUTDOWN",1
29352,1998,3,18,"UPS","UPS AIRLINES","B-757-200","A","148",26,4,34,"40",2,"D",1,1,NA,NA,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO","APPROACH","NIGHT","RAIN",1200,130,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
2459,2006,10,27,"FDX","FEDEX EXPRESS","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KLRD","LAREDO INTL","TX","ASW","APPROACH","NIGHT","NONE",300,135,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
18525,2015,6,24,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMMU","MORRISTOWN MUNICIPAL ARPT","NJ","AEA",NA,NA,NA,NA,NA,0,"YI010","TREE SWALLOW","1",NA,0
23705,2013,3,18,"BUS","BUSINESS","PA-28","A","729",23,1,NA,NA,1,"A",7,NA,NA,NA,"KMNN","MARION MUNICIPAL ARPT","OH","AGL","APPROACH","NIGHT",NA,80,NA,NA,"UNKB","UNKNOWN BIRD","1","OTHER",1
21855,2013,8,17,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIAH","GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"I1301","CATTLE EGRET","1",NA,0
13584,2004,8,12,"FDX","FEDEX EXPRESS","A-310","A","04A",2,4,22,"7",2,"D",1,1,NA,NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH","NIGHT",NA,1100,140,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
22683,1999,7,7,"1AWE","AMERICA WEST AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KICT","WICHITA DWIGHT D EISENHOWER NATL ARPT","KS","ACE","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
17608,2004,7,27,"MIL","MILITARY","HH-60G","B",NA,NA,3,NA,NA,2,"F",6,6,NA,NA,"KMDT","HARRISBURG INTL","PA","AEA","LANDING ROLL","DAY",NA,NA,NA,0,"YI003","BANK SWALLOW",NA,"NONE",0
25813,2013,1,19,"VIR","VIRGIN ATLANTIC","A-330","A","04A",4,4,37,"55",2,"D",1,1,NA,NA,"KMCO","ORLANDO INTL","FL","ASO","CLIMB","NIGHT",NA,800,NA,NA,"J2112","RING-NECKED DUCK","2-10","ENGINE SHUT DOWN",1
8130,2015,4,27,"QXE","HORIZON AIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM","APPROACH","DAY","NONE",NA,NA,NA,"K5114","AMERICAN KESTREL","1","OTHER",0
15162,2012,8,27,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,"10",2,"D",5,5,NA,NA,"CYOW","OTTAWA/MACDONALD-CARTIER INTL","ON","ONT","APPROACH","NIGHT","NONE",2000,200,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
13547,2001,8,6,"NWA","NORTHWEST AIRLINES","DC-9-30","A","583",21,4,34,"10",2,"D",5,5,NA,NA,"KMEM","MEMPHIS INTL","TN","ASO","APPROACH",NA,NA,400,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
5221,2009,8,25,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","APPROACH","DAY","NONE",900,180,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
15947,1996,11,4,"USA","1US AIRWAYS","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
8066,2012,8,9,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,"NONE",NA,NA,NA,"1C2201","BRAZILIAN FREE-TAILED BAT","1","NONE",0
10964,1998,12,3,"PVT","PRIVATELY OWNED","C-172","A","226",7,1,7,"19",1,"A",7,NA,NA,NA,"KFYJ","MIDDLE PENINSULA REGIONAL ARPT","VA","AEA","LANDING ROLL","NIGHT","NONE",0,20,0,"1G11","WHITE-TAILED DEER","2-10","OTHER",1
1280,1992,8,25,"COA","CONTINENTAL AIRLINES","DC-9","A","583",90,4,34,"10",2,"D",5,5,NA,NA,"KPNS","PENSACOLA INTL ARPT","FL","ASO","TAKEOFF RUN",NA,NA,0,NA,0,"O22","DOVE","1","NONE",0
665,2004,6,15,"USA","1US AIRWAYS","A-319","A","04A",6,4,10,"1",2,"D",1,1,NA,NA,"KRIC","RICHMOND INTL","VA","AEA","APPROACH","DAY","NONE",200,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
3799,2012,11,23,"JZA","JAZZ AVIATION","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","TAKEOFF RUN","DAY","NONE",0,NA,0,"K3304","RED-SHOULDERED HAWK","1","NONE",0
27112,1990,9,5,"USA","1US AIRWAYS","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","TAKEOFF RUN","DAY","RAIN",0,NA,0,"YL001","EUROPEAN STARLING","1","NONE",0
25674,2003,10,22,"SAS","SCANDANAVIAN AIRLINES","A-340","A","04A",5,4,10,"1",4,"D",1,1,"1",1,"KSEA","SEATTLE-TACOMA INTL","WA","ANM","CLIMB","NIGHT",NA,2000,160,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
4450,2002,5,9,"1AWE","AMERICA WEST AIRLINES","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","APPROACH","NIGHT","NONE",700,NA,NA,"YI","SWALLOW","2-10","NONE",0
6829,1998,7,15,"UPS","UPS AIRLINES","DC-8","A","583",14,4,NA,NA,4,"D",1,1,"1",1,"KSDF","LOUISVILLE INTL ARPT-STANDIFORD FIELD","KY","ASO","APPROACH","NIGHT","NONE",800,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
2705,1996,12,1,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KMCO","ORLANDO INTL","FL","ASO","TAKEOFF RUN","DAY","NONE",0,141,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",1
21615,2013,4,19,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","LANDING ROLL","DAY","NONE",0,120,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
15137,2011,10,22,"FDX","FEDEX EXPRESS","B-727-200","A","148",11,4,34,"10",3,"D",5,6,"5",NA,"KMEM","MEMPHIS INTL","TN","ASO","CLIMB","NIGHT","NONE",2500,NA,NA,"UNKB","UNKNOWN BIRD","1","NONE",0
1788,2009,3,23,"GOV","GOVERNMENT","BE-300 KING","A","123",30,1,31,"4",2,"C",NA,NA,NA,NA,"KSPI","ABRAHAM LINCOLN CAPITAL ARPT","IL","AGL","APPROACH","NIGHT","NONE",2400,190,3,"M7005","AMERICAN COOT","1","NONE",1
16590,2013,10,21,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDTW","DETROIT METRO WAYNE COUNTY ARPT","MI","AGL",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
17043,2003,6,21,"UAL","UNITED AIRLINES","B-777-200","A","148",40,4,34,"46",2,"D",1,1,NA,NA,"EDDF","FRANKFURT MAIN",NA,"FGN","LANDING ROLL",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
2542,2009,8,3,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"Y9005","SCISSOR-TAILED FLYCATCHER","1",NA,0
16646,2004,8,9,"PDT","PIEDMONT AIRLINES","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KROA","ROANOKE REGNL ARPT/WOODRUM FIELD","VA","AEA","APPROACH","DAY","NONE",50,110,NA,"K33","HAWK","1","NONE",0
110,2008,4,18,"QXE","HORIZON AIR","DHC8 DASH 8","A","303",10,3,31,"10",2,"C",4,4,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM","TAKEOFF RUN","NIGHT",NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
24812,2011,1,20,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTUS","TUCSON INTL","AZ","AWP",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","2-10",NA,0
3470,2013,6,10,"BUS","BUSINESS","BA-146-200","A","168",5,4,7,"43",4,"D",1,1,"1",1,"KSMX","SANTA MARIA PUBLIC ARPT/CAPT G ALLAN HANCOCK FIELD","CA","AWP","DEPARTURE","DAY",NA,NA,NA,NA,"UNKB","UNKNOWN BIRD","1",NA,0
9299,2012,10,25,"JBU","JETBLUE AIRWAYS","A-320","A","04A",3,4,23,"1",2,"D",1,1,NA,NA,"KJFK","JOHN F KENNEDY INTL","NY","AEA","APPROACH","NIGHT",NA,600,140,2,"UNKB","UNKNOWN BIRD","1","NONE",0
18009,2002,4,22,"MIL","MILITARY","KC-135E","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KSLC","SALT LAKE CITY INTL","UT","ANM","APPROACH","NIGHT","NONE",1500,150,NA,"M7005","AMERICAN COOT","1","NONE",1
27456,1998,10,19,"BLR","ATLANTIC COAST AIRLINES","BA-31 JETSTR","A","168",3,2,19,"4",2,"C",4,4,NA,NA,"KBGM","GREATER BINGHAMTON ARPT/EDWIN A LINK FIELD","NY","AEA","CLIMB","DAY","NONE",15,120,NA,"NE1","GULL","1","PRECAUTIONARY LANDING",1
21420,1991,6,12,"BUS","BUSINESS","BE-1900","A","123",27,3,31,"4",2,"C",4,4,NA,NA,"KGRR","GERALD R. FORD INTL ARPT","MI","AGL","LANDING ROLL","DAY","NONE",0,100,0,"L4201","RING-NECKED PHEASANT","1",NA,0
28203,2005,8,17,"MIL","MILITARY","KC-135R","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIAG","NIAGARA FALLS INTL","NY","AEA","APPROACH","DAY",NA,20,140,NA,"YI001","PURPLE MARTIN",NA,NA,0
17037,1990,8,9,"AAL","AMERICAN AIRLINES","MD-80","A","583",37,4,34,"10",2,"D",5,5,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW","APPROACH","DAY","NONE",200,132,NA,"YH004","HORNED LARK","1",NA,0
27523,1990,12,4,"CPT","CORPORATE AIR","C-500","A","226",31,2,31,"1",2,"D",5,5,NA,NA,"KAGC","ALLEGHENY COUNTY ARPT","PA","AEA","APPROACH","NIGHT","SNOW",3000,150,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
10258,2001,3,28,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
22293,2012,5,13,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,"1",2,"D",1,1,NA,NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","TAKEOFF RUN","DAY","NONE",0,80,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
28126,1991,11,21,"BUS","BUSINESS","PA-28","A","729",23,1,13,"10",1,"A",7,NA,NA,NA,"E63","GILA BEND MUNICIPAL","AZ","AWP","CLIMB","NIGHT","NONE",NA,NA,NA,"1G1","DEER","1",NA,1
4181,2003,5,26,"BUS","BUSINESS","PA-32","A","729",26,1,7,"31",1,"A",7,NA,NA,NA,"KDVT","PHOENIX DEER VALLEY ARPT","AZ","AWP","LANDING ROLL","DAY","NONE",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
17924,2015,5,3,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KMCO","ORLANDO INTL","FL","ASO","CLIMB","DAY","NONE",1000,210,1,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
660,2004,7,11,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,"1",2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","CLIMB","DUSK","NONE",50,140,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
14015,2012,11,17,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KGSP","GREENVILLE-SPARTANBURG INTL","SC","ASO",NA,NA,NA,NA,NA,0,"N5111","KILLDEER","2-10",NA,0
10117,2002,5,14,"COA","CONTINENTAL AIRLINES","B-737-800","A","148",43,4,10,"1",2,"D",1,1,NA,NA,"KLGA","LA GUARDIA ARPT","NY","AEA","TAKEOFF RUN",NA,"NONE",0,NA,0,"NE101","HERRING GULL","1","NONE",0
